acp,2016-02-25,43.848
acp,2016-02-26,43.405
acp,2016-02-29,42.983
acp,2016-03-01,44.413
acp,2016-03-02,44.157
acp,2016-03-03,43.923
acp,2016-03-04,42.75
acp,2016-03-07,42.817
acp,2016-03-08,44.007
acp,2016-03-09,43.058
acp,2016-03-10,43.014
acp,2016-03-11,43.284
acp,2016-03-14,43.269
acp,2016-03-15,43.427
acp,2016-03-16,42.644
acp,2016-03-17,43.465
acp,2016-03-18,44.564
acp,2016-03-21,42.9
acp,2016-03-22,43.149
acp,2016-03-23,42.945
acp,2016-03-24,43.32
acp,2016-03-29,43.848
acp,2016-03-30,44.398
acp,2016-03-31,45.609
acp,2016-04-01,45.346
acp,2016-04-04,45.045
acp,2016-04-05,44.533
acp,2016-04-06,45.542
acp,2016-04-07,44.488
acp,2016-04-08,45.617
acp,2016-04-11,45.279
acp,2016-04-12,45.091
acp,2016-04-13,44.804
acp,2016-04-14,45.474
acp,2016-04-15,45.279
acp,2016-04-18,45.837
acp,2016-04-19,46.672
acp,2016-04-20,46.587
acp,2016-04-21,45.768
acp,2016-04-22,44.714
acp,2016-04-25,45.016
acp,2016-04-26,45.166
acp,2016-04-27,43.81
acp,2016-04-28,44.488
acp,2016-04-29,43.585
acp,2016-05-02,44.112
acp,2016-05-04,44.037
acp,2016-05-05,43.427
acp,2016-05-06,42.674
acp,2016-05-09,42.455
acp,2016-05-10,43.036
acp,2016-05-11,42.184
acp,2016-05-12,41.854
acp,2016-05-13,41.026
acp,2016-05-16,41.622
acp,2016-05-17,42.179
acp,2016-05-18,42.419
acp,2016-05-19,41.87
acp,2016-05-20,42.832
acp,2016-05-23,43.334
acp,2016-05-24,43.604
acp,2016-05-25,42.984
acp,2016-05-27,43.573
acp,2016-05-30,44.17
acp,2016-05-31,43.922
acp,2016-06-01,42.745
acp,2016-06-02,42.737
acp,2016-06-03,42.49
acp,2016-06-06,42.577
acp,2016-06-07,42.793
acp,2016-06-08,42.737
acp,2016-06-09,42.029
acp,2016-06-10,42.132
acp,2016-06-13,41.862
acp,2016-06-14,41.782
acp,2016-06-15,42.339
acp,2016-06-16,41.194
acp,2016-06-17,41.918
acp,2016-06-20,41.782
acp,2016-06-21,42.379
acp,2016-06-22,43.079
acp,2016-06-23,42.634
acp,2016-06-24,41.304
acp,2016-06-27,41.464
acp,2016-06-28,41.065
acp,2016-06-29,40.922
acp,2016-06-30,41.551
acp,2016-07-01,41.503
acp,2016-07-04,41.225
acp,2016-07-05,41.782
acp,2016-07-06,42.498
acp,2016-07-07,42.498
acp,2016-07-08,42.179
acp,2016-07-11,42.721
acp,2016-07-12,42.777
acp,2016-07-13,43.468
acp,2016-07-14,44.13
acp,2016-07-15,43.501
acp,2016-07-18,44.249
acp,2016-07-19,44.83
acp,2016-07-20,45.331
acp,2016-07-21,45.188
acp,2016-07-22,43.549
acp,2016-07-25,44.298
acp,2016-07-26,44.416
acp,2016-07-27,45.061
acp,2016-07-28,44.559
acp,2016-07-29,42.634
acp,2016-08-01,43.899
acp,2016-08-02,44.217
acp,2016-08-03,43.413
acp,2016-08-04,42.999
acp,2016-08-05,43.588
acp,2016-08-08,42.808
acp,2016-08-09,43.867
acp,2016-08-10,43.421
acp,2016-08-11,44.17
acp,2016-08-12,44.17
